block_number,transaction_hash,transaction_index,log_index,pool_id_or_address,quote_symbol,direction,quotron_amount_wei,quotron_amount
35035247,0x53de9cf5403f54dde773c47395d00023887c6769da1b84d38e8e29f11dffcde1,7,31,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,4019524718238019,0.004019524718238019
35035247,0x53de9cf5403f54dde773c47395d00023887c6769da1b84d38e8e29f11dffcde1,7,37,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,97153608511284,0.000097153608511284
35035511,0x2d2f6ce2e3412dad8802cb5bca961ede7d0cdfac00a98ed1f9db5418814ae897,6,17,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,73586237432733366,0.073586237432733366
35035511,0x2d2f6ce2e3412dad8802cb5bca961ede7d0cdfac00a98ed1f9db5418814ae897,6,20,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,24847785626320948,0.024847785626320948
35035511,0x2d2f6ce2e3412dad8802cb5bca961ede7d0cdfac00a98ed1f9db5418814ae897,6,23,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,51456578115900778,0.051456578115900778
35035511,0x2d2f6ce2e3412dad8802cb5bca961ede7d0cdfac00a98ed1f9db5418814ae897,6,26,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,49634324548136254,0.049634324548136254
35035511,0x2d2f6ce2e3412dad8802cb5bca961ede7d0cdfac00a98ed1f9db5418814ae897,6,30,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,132217211074512379,0.132217211074512379
35035511,0x2d2f6ce2e3412dad8802cb5bca961ede7d0cdfac00a98ed1f9db5418814ae897,6,33,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,647453040375233966,0.647453040375233966
35035513,0x947c45ed2975b94fca9002289b13d6063180eb42399ab96cc32fdaec5043f0d7,1,0,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,39161576878161066,0.039161576878161066
35036003,0x3a8446f0bf015fa45d7b7a87e95154bd53066cd6bc8efe7813848417bb0adabe,2,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,137847731818495524,0.137847731818495524
35037439,0x34c79d4b851926d59d1b1ce03c514b5465b36ce3a17a20ca5bea755932d61735,5,14,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,641288550803808168,0.641288550803808168
35037440,0x9501c461bfb3e352d2ffb20e7b736f209f618916ea03244f47fe3a8a99306527,7,17,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,71987164333121618,0.071987164333121618
35038985,0xba49cb6249188e383e3e68d810884deeaeef53be120deeab76559c1df3f7df90,11,63,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,210795829590903550,0.21079582959090355
35039059,0xc222b50b42634c6042d17d1b1823cfc65cae4aa859c797b077d8ef32cd796805,1,7,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,1024665063002298661,1.024665063002298661
35039631,0x5e5c4050fe444242d8aef447d3e01cb41ca40db7dd3682277cb5c2277e4ff4bc,2,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,4129046068500311,0.004129046068500311
35044508,0xef5e60427d81b207236282f11ede33dcedf0428a9aaadca5386d1c67c3e8c67c,2,24,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,2409604848872591967,2.409604848872591967
35044508,0xef5e60427d81b207236282f11ede33dcedf0428a9aaadca5386d1c67c3e8c67c,2,31,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,63544164084912547,0.063544164084912547
35044508,0xef5e60427d81b207236282f11ede33dcedf0428a9aaadca5386d1c67c3e8c67c,2,34,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,63544164084912548,0.063544164084912548
35044932,0x385d77bddd8198a72f67f07f9b0d9c353a5b3b063d0c69d23dec505e1be98233,1,13,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1391151957856709655,1.391151957856709655
35045138,0xe9bb1a22d817b82cedfad957310cecc4c4cdd976955684d376ce2c3fe6e6c580,1,22,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,3000000000000000000,3
35046270,0xfee8f4e8d762203015a16571b96177062cedbdbf4502d39ad79a3c54d8679ce4,6,30,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,buy-quotron,3464629029227344897,3.464629029227344897
35046270,0xfee8f4e8d762203015a16571b96177062cedbdbf4502d39ad79a3c54d8679ce4,6,65,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,5593224641955256143,5.593224641955256143
35046271,0x41ade4dd4385d93ee6dd23282e9ed935370067efc6000b583983524e2878982c,9,38,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,134643054804759638,0.134643054804759638
35046271,0x41ade4dd4385d93ee6dd23282e9ed935370067efc6000b583983524e2878982c,9,41,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,134643054804759638,0.134643054804759638
35046273,0x334a629158e6756d27f48ef01da1054af2a6578a39a629f234685bf12f1b9926,3,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,47247726953115080,0.04724772695311508
35046273,0x334a629158e6756d27f48ef01da1054af2a6578a39a629f234685bf12f1b9926,3,9,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,47247726953115080,0.04724772695311508
35046274,0xd27b0a73d89dddbe8c1204bf9f78e50d2ae1d1e05e492b3b4f27e823d3737554,5,5,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,7977464709154828,0.007977464709154828
35046274,0xd27b0a73d89dddbe8c1204bf9f78e50d2ae1d1e05e492b3b4f27e823d3737554,5,6,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,buy-quotron,7977464709154828,0.007977464709154828
35046771,0x255d8f6748cad6ee7399d7c738e103eef4db29700f5101de6c6c8d031f436493,8,50,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1927042564910058657,1.927042564910058657
35046840,0x74e9efd327b5fbdac9b4036e73ee1601bff51d4483e9cfef4d8c3e0c25fa513f,1,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,895319611274552624,0.895319611274552624
35047225,0x4dd8f4ef85a71aa5dcd35db60c1f84859d712e4532e8840ae106eb8443570c43,5,77,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,94779585124180643,0.094779585124180643
35048196,0x5b0ac16658ddf0d92a40a6ecdd84f05aceec2ac3b13f496575cafade63e051ea,2,0,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,86800141069761624,0.086800141069761624
35049168,0xdc73be492ce93af961d32564c78c6dc8104f6ec6107e51e099c603d5a541fa08,6,22,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,28292310049300765,0.028292310049300765
35049168,0xdc73be492ce93af961d32564c78c6dc8104f6ec6107e51e099c603d5a541fa08,6,25,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,27560817847017191,0.027560817847017191
35049168,0xdc73be492ce93af961d32564c78c6dc8104f6ec6107e51e099c603d5a541fa08,6,29,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,866335177882024809,0.866335177882024809
35049168,0xdc73be492ce93af961d32564c78c6dc8104f6ec6107e51e099c603d5a541fa08,6,32,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,161514726420135744,0.161514726420135744
35049252,0xdf88dbd486fd0fa5c8a32fc8a62042cdbc04c961998b3dcd21755bb2623cd525,1,6,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,77110945863526947,0.077110945863526947
35049252,0xdf88dbd486fd0fa5c8a32fc8a62042cdbc04c961998b3dcd21755bb2623cd525,1,9,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,75319661176881652,0.075319661176881652
35049252,0xdf88dbd486fd0fa5c8a32fc8a62042cdbc04c961998b3dcd21755bb2623cd525,1,13,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,544625354006740017,0.544625354006740017
35049252,0xdf88dbd486fd0fa5c8a32fc8a62042cdbc04c961998b3dcd21755bb2623cd525,1,16,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,2301444181961623051,2.301444181961623051
35049548,0x7ada1eb1f8ad0af60f64e8dd9f9c4fad888396b1d1345b2d24607bb1ab1cdcba,1,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,744991896682181039,0.744991896682181039
35049631,0xae9cb003cca12a23cb91255ceb466833efd6f1b1903543af07446b5ff00137dd,3,9,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,403854207468946952,0.403854207468946952
35049631,0xae9cb003cca12a23cb91255ceb466833efd6f1b1903543af07446b5ff00137dd,3,12,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,109166915195803435,0.109166915195803435
35049631,0xae9cb003cca12a23cb91255ceb466833efd6f1b1903543af07446b5ff00137dd,3,15,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,217243685834159963,0.217243685834159963
35049631,0xae9cb003cca12a23cb91255ceb466833efd6f1b1903543af07446b5ff00137dd,3,19,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,1459672931890475528,1.459672931890475528
35049631,0xae9cb003cca12a23cb91255ceb466833efd6f1b1903543af07446b5ff00137dd,3,26,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,2176874686905900472,2.176874686905900472
35049637,0xbc31b2267a53662d038465f4458123101919f6595c5ae7d7c6456da8149299cc,8,36,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,6109386976000336,0.006109386976000336
35049637,0xbc31b2267a53662d038465f4458123101919f6595c5ae7d7c6456da8149299cc,8,37,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,6109386976000336,0.006109386976000336
35049640,0x9dfe196cb37d6b9aa4a382d4e1b0ae0178215d8febe1d3c0a2977b280d2befde,2,14,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1053122793192616148,1.053122793192616148
35049641,0xdd27830c673c38bd765ae45ee32de42954557fad8349917735054747b847d1db,5,14,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,60492825269686473,0.060492825269686473
35049641,0xdd27830c673c38bd765ae45ee32de42954557fad8349917735054747b847d1db,5,17,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,60492825269686473,0.060492825269686473
35049642,0x6f29939dfc529e4681d1efc38232c5a41327604fc34eee6d9c95ab35add0b43d,7,29,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,38318692697634067,0.038318692697634067
35049642,0x6f29939dfc529e4681d1efc38232c5a41327604fc34eee6d9c95ab35add0b43d,7,30,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,38318692697634067,0.038318692697634067
35050434,0xd02815e95218d69801537b5ea2d159fd4edd004bfa9104ed8fc7c04f029dfa5e,2,6,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,28517987400015159,0.028517987400015159
35050434,0xd02815e95218d69801537b5ea2d159fd4edd004bfa9104ed8fc7c04f029dfa5e,2,9,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,62503948764457473,0.062503948764457473
35050434,0xd02815e95218d69801537b5ea2d159fd4edd004bfa9104ed8fc7c04f029dfa5e,2,12,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,62000865431432757,0.062000865431432757
35050434,0xd02815e95218d69801537b5ea2d159fd4edd004bfa9104ed8fc7c04f029dfa5e,2,16,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,146491092099893894,0.146491092099893894
35050434,0xd02815e95218d69801537b5ea2d159fd4edd004bfa9104ed8fc7c04f029dfa5e,2,19,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,987062469555055504,0.987062469555055504
35050438,0xbec31a39142bec873f30665a7daf08d979588e84be8d3604476b878382833f30,1,4,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,7282183611320495,0.007282183611320495
35050605,0x7eb55d1b01dd69ba92319eed21c52e75bbaa969037fcbc5d6b5c9ba850c96d37,1,10,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1011823860126239046,1.011823860126239046
35050606,0x53ce1a459740b37681a5a1e0890039a4c75ac390d8c1241c253c43e9b58efe73,3,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,47290418783817382,0.047290418783817382
35050606,0x53ce1a459740b37681a5a1e0890039a4c75ac390d8c1241c253c43e9b58efe73,3,7,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,47290418783817382,0.047290418783817382
35050607,0x04caee8e4ab74247fce1d2be5bfdf3a866fe6edfcce774e8eb2199e8d09e83c4,4,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,38330354854964747,0.038330354854964747
35050607,0x04caee8e4ab74247fce1d2be5bfdf3a866fe6edfcce774e8eb2199e8d09e83c4,4,5,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,38330354854964747,0.038330354854964747
35051004,0x669d46f0e47849df02eb050609851cfba2cb8e7a210c8798af9efe404f95172f,14,61,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,479913226847192894,0.479913226847192894
35051006,0x6c40587236724adbcf0735d22a77ee0ea0b2437f4b16f71f1f511020270f9857,1,0,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,35914559908744241,0.035914559908744241
35051006,0x6c40587236724adbcf0735d22a77ee0ea0b2437f4b16f71f1f511020270f9857,1,1,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,35914559908744241,0.035914559908744241
35051202,0x92cebec05e5d87e81c90b86a7e5711b841f60841d96e867e949ebe8a8eb58322,2,21,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,662304352762034971,0.662304352762034971
35051375,0x831d676f33c07cacd107dfcdc35e555240c151684282b119cbb73a3dea6b85ea,2,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,426707080028469919,0.426707080028469919
35054864,0xc46c8f1cc316968426402c06981f2a8bad49c67545ab582f0b681729c05dfa6b,1,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,130415986951732794,0.130415986951732794
35057311,0x695d7c7ba84c1e7f0bded7dd8c39690c027b2b670f08badb06562acd3655a7fa,3,25,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,58338722831585044,0.058338722831585044
35057629,0x0091447a51e7fc0c39887c5a2706bc05a65ca74347ebabb46f84e5d55dd3ae92,4,11,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,43699562734861861,0.043699562734861861
35057629,0x0091447a51e7fc0c39887c5a2706bc05a65ca74347ebabb46f84e5d55dd3ae92,4,14,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,65940287908897442,0.065940287908897442
35057629,0x0091447a51e7fc0c39887c5a2706bc05a65ca74347ebabb46f84e5d55dd3ae92,4,18,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,777941708865711186,0.777941708865711186
35057737,0x657783e84f9834894e0523e5899457c5683bfcd4aba8dad53de7373f8337ed89,4,12,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,422619759599057594,0.422619759599057594
35062057,0x870999a3c64d9c8fb15475a6f9aa015f3899d3e97ab643ba31d07e2fbc969cbf,6,24,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,181184782225918446,0.181184782225918446
35063981,0xdf1e757e7850ed41682b056371af49bc47ded7a2ea9c305f59ec0909a461746e,2,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,184838669990871960,0.18483866999087196
35063981,0xdf1e757e7850ed41682b056371af49bc47ded7a2ea9c305f59ec0909a461746e,2,7,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,61600567418957928,0.061600567418957928
35063981,0xdf1e757e7850ed41682b056371af49bc47ded7a2ea9c305f59ec0909a461746e,2,10,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,61625212574956712,0.061625212574956712
35065700,0xb54457cce6bfb2c237abb9d5a44b7f1b142ad349ac3b05497fe77fbb4409d0c6,3,5,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,119016947849267800,0.1190169478492678
35065775,0x2a3c52f96fc1c106c7b71f48f72552ede79fc0d1c9ceda001efe608a4afe5b69,22,47,0x12d26766632d986c7efe362c9b6bb7b7bf1551490f8847489e7236a060a99063,USDG,sell-quotron,5924688699478786,0.005924688699478786
35065775,0x2a3c52f96fc1c106c7b71f48f72552ede79fc0d1c9ceda001efe608a4afe5b69,22,50,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,30426548995599834,0.030426548995599834
35065775,0x2a3c52f96fc1c106c7b71f48f72552ede79fc0d1c9ceda001efe608a4afe5b69,22,53,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,19597169081454993,0.019597169081454993
35065775,0x2a3c52f96fc1c106c7b71f48f72552ede79fc0d1c9ceda001efe608a4afe5b69,22,57,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,75550458127123818,0.075550458127123818
35066764,0x7cffa0da4fd5f14ccea1dc5a56822de88445a0ea595d277e20a16f8d795bd950,9,39,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,145508978588696577,0.145508978588696577
35066764,0x7cffa0da4fd5f14ccea1dc5a56822de88445a0ea595d277e20a16f8d795bd950,9,42,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,40754077416383632,0.040754077416383632
35066764,0x7cffa0da4fd5f14ccea1dc5a56822de88445a0ea595d277e20a16f8d795bd950,9,45,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,46588565996354544,0.046588565996354544
35069022,0x0585c5adeeb08cdb83031b65e9a28708f614f2890af2ea21cf72736683634cc0,3,36,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,4131286262316451805,4.131286262316451805
35069023,0xf5a6b99c0be9caa9d64b198fde3a536020a8b3897c7418ab55df110792093f44,8,27,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,108540863878131454,0.108540863878131454
35069023,0xf5a6b99c0be9caa9d64b198fde3a536020a8b3897c7418ab55df110792093f44,8,30,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,108540863878131454,0.108540863878131454
35069024,0x3e283d8a45f110a69976138b0422e5a7ed2e116b57f0ceb5ae20395e95b315d8,5,14,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,62646558319489545,0.062646558319489545
35069024,0x3e283d8a45f110a69976138b0422e5a7ed2e116b57f0ceb5ae20395e95b315d8,5,17,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,62646558319489545,0.062646558319489545
35070093,0x9939e253e51850c31c04fb5373a06a9ef26f3abf8bf70df1e605f7454174a136,1,4,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,buy-quotron,964945109854426541,0.964945109854426541
35070157,0x853931de93b2f99c3cda6de87a04ad8a60fa0c511f676c7a6927aa7bf217ad1b,1,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,999082198406573348,0.999082198406573348
35072753,0xe823a1bc131736a39e14b11c8efc9d8787026b6f0213219e98943573d2cf031e,7,78,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1260109974510695482,1.260109974510695482
35074706,0x90fc2321824382d4987a799433cff3eccecc5c37541d102def8d97fe0d8dfa4d,1,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1262660858123857601,1.262660858123857601
35075675,0x7732bea26d3c9d941e35770b83653a27bdfbc8b3cb15dd351fb2406a5d273a93,5,26,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,307580378519688145,0.307580378519688145
35076374,0xb22fcd15763401962f05b795edab0f6517ec489cd02733bb34c360ce28d5b48d,3,15,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,287656288543282388,0.287656288543282388
35076374,0xb22fcd15763401962f05b795edab0f6517ec489cd02733bb34c360ce28d5b48d,3,18,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,538411525428726030,0.53841152542872603
35076374,0xb22fcd15763401962f05b795edab0f6517ec489cd02733bb34c360ce28d5b48d,3,23,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,160524806181598850,0.16052480618159885
35076374,0xb22fcd15763401962f05b795edab0f6517ec489cd02733bb34c360ce28d5b48d,3,26,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,109867210267559529,0.109867210267559529
35077126,0xa6b612d295538e6d04e3845ddfd1978e47f4beb5831b416813475b0e5474fd68,7,46,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,30997028038912910,0.03099702803891291
35077126,0xa6b612d295538e6d04e3845ddfd1978e47f4beb5831b416813475b0e5474fd68,7,49,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,15434973339315775,0.015434973339315775
35077126,0xa6b612d295538e6d04e3845ddfd1978e47f4beb5831b416813475b0e5474fd68,7,53,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,222533534120572278,0.222533534120572278
35077126,0xa6b612d295538e6d04e3845ddfd1978e47f4beb5831b416813475b0e5474fd68,7,56,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,344863483370915303,0.344863483370915303
35077449,0xf0e97ed3237c6b874770aa83dbf977f081717974c8046308b6f5e5fdf8df3c9f,2,12,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,51004665867413594,0.051004665867413594
35077449,0xf0e97ed3237c6b874770aa83dbf977f081717974c8046308b6f5e5fdf8df3c9f,2,15,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,124299915292812413,0.124299915292812413
35077449,0xf0e97ed3237c6b874770aa83dbf977f081717974c8046308b6f5e5fdf8df3c9f,2,18,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,25635646996764307,0.025635646996764307
35077449,0xf0e97ed3237c6b874770aa83dbf977f081717974c8046308b6f5e5fdf8df3c9f,2,22,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,475898604027036295,0.475898604027036295
35077449,0xf0e97ed3237c6b874770aa83dbf977f081717974c8046308b6f5e5fdf8df3c9f,2,25,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,326081769194579609,0.326081769194579609
35084853,0x43f475e543954d2e5e8b958ea4563025f69a50115436eb66226ec950190de2b7,4,55,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1262660858123857601,1.262660858123857601
35084955,0x92af3247e70757ba0ec015e46d6f7b03d244d101ae1f488d210930eb36d3d5b8,21,54,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,3333477096030947700,3.3334770960309477
